X,Y,Z,Type
Timestamp: ,1908227962134198,Normal
0.25679874,0.18591022,-0.008466244,Normal
0.9929066,-0.14871025,-0.7003784,Normal
-0.020243645,0.54489756,0.16233277,Normal
-0.27012157,-0.22437668,-0.85658026,Normal
0.18268394,0.23793459,-0.23533773,Normal
0.6196022,0.54040504,0.33292675,Normal
0.31294346,0.23717737,0.4297979,Normal
-2.0140162,-0.42293835,0.8194674,Normal
1.0964503,-1.1285596,-1.1685004,Normal
1.0589314,2.5870576,-0.07413912,Normal
-0.4588952,-0.63334036,-0.8385153,Normal
-0.10829735,-0.2502222,0.29981756,Normal
-0.47478008,0.1668508,-0.29353094,Normal
1.9700603,-0.30634546,-0.6674708,Normal
-0.29113197,2.359253,3.3298252,Normal
-3.3365145,0.7463052,2.5738726,Normal
0.12310505,0.43123102,1.0419106,Normal
1.1854267,-1.6862411,-1.2704031,Normal
0.3874855,0.0050148964,0.098369,Normal
2.642498,1.1221542,-0.3562677,Normal
-1.7071304,-1.41412,0.78445435,Normal
-2.3824978,-1.1076224,-0.8256824,Normal
2.4408293,2.8010263,0.07700947,Normal
0.49424458,0.18748951,0.2646619,Normal
0.07037544,-0.17026949,-1.439025,Normal
-0.83059216,-0.41807365,-0.6937667,Normal
0.22364807,-0.2582574,0.5996182,Normal
-0.33919334,-0.35707617,0.29356265,Normal
0.07075596,-0.2785635,-1.3172835,Normal
0.10417366,-0.19800949,-0.019641697,Normal
0.028996468,-0.26789093,0.6495223,Normal
0.45532894,0.49576473,-0.2678555,Normal
-0.08428669,-0.5389185,-0.30786908,Normal
0.22820091,0.24907684,-0.28889853,Normal
0.18873644,0.38840914,-0.17071536,Normal
-0.15842247,-1.5996017,-0.3274638,Normal
0.33075094,0.8781595,-0.44551206,Normal
-0.6432276,-1.4557087,-0.68555963,Normal
-0.026258469,0.7512872,1.0077662,Normal
-0.12512016,2.0673053,3.3276114,Normal
0.15388584,1.598366,1.2349813,Normal
0.46497154,0.5626807,1.6917946,Normal
0.8166199,0.67164516,-1.3281828,Normal
-0.6701193,-1.0078349,1.6139809,Normal
-1.2372656,-1.8405528,2.0249748,Normal
-0.9920044,-2.2401378,1.5136319,Normal
-0.1896267,-0.21602368,-0.9640398,Normal
-0.25847435,2.0331335,0.03769946,Normal
-0.046218872,0.80419016,-1.4116833,Normal
0.6502867,1.1342478,0.8313174,Normal
0.23312855,-1.5184975,0.60883284,Normal
-0.5635767,0.58915114,0.12891364,Normal
-0.36763096,3.0432587,1.6364989,Normal
0.9490137,-1.5370488,0.6550746,Normal
0.49935532,-0.23696995,-0.5320587,Normal
-1.7135315,0.09626031,0.40605307,Normal
-1.1487026,-1.3322887,-0.42528582,Normal
0.5168743,0.38198018,-0.6568661,Normal
-1.2296438,-0.17089748,-0.43485665,Normal
-0.019527435,1.684742,4.0989723,Normal
1.6685953,0.84970367,0.7803619,Normal
2.302732,0.35861278,0.84046483,Normal
-4.2184086,3.191593,-1.7110615,Normal
0.5491743,0.5911248,-0.3043937,Normal
-2.6578522,0.22404933,0.3269825,Normal
-7.3270817,4.9288893,5.2377276,Normal
1.8982849,-2.2534444,-1.5561368,Normal
2.192031,2.8495867,-2.0518045,Normal
0.93453693,1.3000973,-0.7784655,Normal
-2.071125,-0.9166758,0.24524899,Normal
2.243577,0.9957684,-0.78389376,Normal
-0.23620129,-1.00998,0.36655784,Normal
-1.4317875,1.0670143,-0.9573872,Normal
0.2949381,0.4937005,0.82407904,Normal
1.0166492,-0.46817958,-1.1393598,Normal
-1.2093496,-1.020571,-0.18819684,Normal
1.1290302,-0.43595243,8.832216E-4,Normal
0.12560081,0.6002383,0.059409916,Normal
-0.9998865,-3.5704966,-0.752072,Normal
-1.6542435,-0.6330061,-1.1761792,Normal
-1.0304642,-0.37868166,1.2712704,Normal
-1.1702137,-1.8914633,0.8971346,Normal
0.03632164,-0.84117794,1.6888094,Normal
-0.50124454,-0.19100666,-0.4379822,Normal
-0.23978043,1.3680811,-1.0827721,Normal
2.6592283,-1.5989344,-2.6822248,Normal
1.6406665,0.22397089,-1.4353305,Normal
-0.54394245,1.9248762,-0.19961917,Normal
-0.5792136,0.22936201,0.05706215,Normal
0.80951595,1.3843141,0.9393767,Normal
0.7654619,0.8973031,0.46533275,Normal
-0.075917244,0.10229969,-0.27272034,Normal
1.2813635,0.36095667,-1.6533473,Normal
0.40328598,0.04039097,-0.15791607,Normal
-0.08183384,-0.004702091,0.22104907,Normal
0.030721664,0.6722882,-1.0046723,Normal
0.9294243,1.0379326,-0.20109653,Normal
-0.6477289,1.9714966,1.5881448,Normal
0.87259007,-0.13638115,0.14025402,Normal
-0.37149906,-0.43254232,-1.5499576,Normal
0.005241394,0.76961845,1.1734741,Normal
0.29014015,1.3928393,-1.5092299,Normal
-2.1416302,1.2249405,0.2945125,Normal
0.7656746,2.2439523,2.0088658,Normal
-0.56381035,-2.728376,1.1246996,Normal
-1.1533213,0.74746716,-0.37523556,Normal
0.08592987,0.261572,-2.2464778,Normal
-0.3518257,1.0448291,0.35392118,Normal
0.6513567,0.3463012,0.22767067,Normal
-2.222968,0.73833597,0.82424974,Normal
2.6659126,-0.4656232,-2.156269,Normal
-4.4582205,1.6781524,1.4959888,Normal
4.673178,-2.9055762,-1.666974,Normal
-5.9272356,2.946213,0.9636173,Normal
5.253389,-2.7452738,-2.9176955,Normal
