X,Y,Z,Type
Timestamp: ,1815773055364864,Slow
-0.6584506,-1.1187658,1.6561952,Slow
0.0034906864,-1.2768455,0.104842186,Slow
0.75027835,-0.0097875595,-1.9625697,Slow
2.8542302,1.477314,-2.1956115,Slow
-2.385349,0.5209155,0.218256,Slow
-0.47448778,-0.38442802,1.7390385,Slow
0.86373734,-3.0926666,2.3773932,Slow
-0.060086727,3.4105444,-1.6256537,Slow
2.3826923,0.56833506,-1.0865679,Slow
-0.34614468,-0.508502,1.3303719,Slow
-0.59693027,-0.9818497,1.6801863,Slow
-0.0991528,0.22163582,-0.35620832,Slow
0.06345427,0.75145483,-2.2519526,Slow
1.6463468,1.3863106,-0.6648884,Slow
1.1588932,1.0999722,-0.30307674,Slow
-0.5373061,4.264013,-0.15992069,Slow
-2.6078193,5.8104954,1.0083427,Slow
0.27656484,2.3766966,0.78980255,Slow
1.2094042,2.060336,0.4511652,Slow
-0.2868209,-0.9171324,0.85379934,Slow
1.2284944,-1.488688,0.8860717,Slow
-0.20191908,-2.2627797,0.06702757,Slow
1.9495726,-3.280436,-2.7289066,Slow
-2.7243729,-1.0143175,-1.4012365,Slow
1.1847992,-2.115599,-1.2733464,Slow
-2.442998,-1.519873,-0.40748215,Slow
1.6065695,0.39128804,-1.2793422,Slow
-1.7733066,0.65779537,0.06704426,Slow
-1.1456337,1.713511,0.30595398,Slow
-0.041873932,-1.1178726,0.8516407,Slow
0.3459835,-1.7488074,-0.61550426,Slow
0.04651022,-0.57124186,-0.67580605,Slow
0.06760764,1.5268886,1.5992508,Slow
-0.77176905,-1.8022451,-0.83697176,Slow
-0.61038685,0.28123474,1.2840776,Slow
-0.5198517,-1.652122,1.6908569,Slow
-1.4346218,-3.1031208,-0.20775223,Slow
-0.12213063,-2.2437148,-0.11589241,Slow
-0.7601738,-1.5505972,0.12047577,Slow
-2.0917912,-2.0271738,0.94766235,Slow
4.1009364,1.3169966,-3.4086328,Slow
-0.772027,0.45189714,1.0982018,Slow
-1.05023,-0.8396654,1.4882622,Slow
0.3060131,0.6548066,-0.75962543,Slow
-1.8470697,0.055033207,-0.15576649,Slow
0.22211885,-0.5606899,-1.8971052,Slow
-0.0991807,1.0624886,-0.42705345,Slow
-1.7865655,0.43962765,-0.51227427,Slow
-0.30200458,0.6959009,-0.5002332,Slow
-0.17092228,0.0659461,0.08830595,Slow
-0.26491022,0.110602856,1.3774271,Slow
-0.005882263,-1.5322022,2.1876373,Slow
-0.52650845,-0.6625776,1.2308464,Slow
0.43695512,-0.12888336,1.0757382,Slow
1.0164181,-0.8545499,0.36039662,Slow
0.54197776,0.9219465,-1.5073326,Slow
1.0525151,1.4467521,-1.6654027,Slow
0.43911147,0.8591285,-0.24777365,Slow
0.444638,0.73108816,-0.06377649,Slow
0.7409744,0.59298515,-0.3602147,Slow
1.7643499,-0.30937576,-1.4466224,Slow
2.800737,2.6722322,1.339088,Slow
0.02305007,-3.7265434,-2.1296163,Slow
-0.17496556,-6.638831,-2.233491,Slow
4.946991,-4.56631,-6.734294,Slow
-6.3839645,14.564451,6.740618,Slow
-1.9252086,2.2936735,6.300275,Slow
-3.3944411,-3.9711585,1.6695604,Slow
1.022286,-2.2393823,0.20064497,Slow
-2.295097,0.7018242,3.9446676,Slow
-0.053177953,-1.738378,1.6618924,Slow
-0.8148812,-0.37060165,2.8983805,Slow
3.307664,1.4983578,-1.269262,Slow
2.3770773,-0.3424058,-3.852344,Slow
-0.15098095,3.1286058,-1.9777765,Slow
0.0018413067,-0.48431873,0.2927723,Slow
-1.681895,-2.0020847,2.101772,Slow
0.23445606,3.2440414,0.71298575,Slow
-0.53794646,-0.78117657,-0.2562108,Slow
-0.36275882,0.31935883,1.5725908,Slow
-0.57891524,-0.8481741,2.1234498,Slow
2.476424,1.2043133,-2.019484,Slow
2.1817634,0.6388502,-3.6302357,Slow
-0.69882154,2.2885385,-2.4884088,Slow
-0.8687608,-0.42013884,0.49540138,Slow
-2.1305377,-0.50391865,1.66745,Slow
1.3883226,0.82992935,-0.11842823,Slow
-0.9876134,0.14106274,0.3014536,Slow
0.80624545,-0.06374836,0.09630823,Slow
0.17400724,0.26143932,1.3870164,Slow
1.0164015,0.080937386,0.9718894,Slow
1.4482577,0.15053463,-0.26205504,Slow
1.6136798,0.6400614,-2.013291,Slow
-0.43293595,0.92727757,-2.6348884,Slow
-0.25063825,0.92557335,-2.09602,Slow
-1.2537653,0.056346893,-0.67283964,Slow
-1.20561,-1.0477772,1.1147623,Slow
-0.21814513,1.0634842,0.442734,Slow
-0.58719635,-0.10675335,-0.8203738,Slow
1.0026139,0.7311907,-1.1758709,Slow
0.16818643,0.45009136,0.8326733,Slow
-0.25228572,0.23869991,-0.6019416,Slow
0.14662457,1.0265975,-0.90472245,Slow
-0.601037,-0.107982635,0.51803493,Slow
-0.6403682,-0.55397224,0.55815125,Slow
-2.273467,-1.2450218,0.6291671,Slow
-1.9575016,-0.08934879,-0.6937165,Slow
0.7607414,-0.055583954,0.44252586,Slow
-0.03506875,0.27636147,0.26020527,Slow
-0.45988756,0.064949036,0.78808975,Slow
0.42613792,-0.025274277,-0.124831915,Slow
0.4181087,0.099513054,0.06573057,Slow
0.042321444,0.22627163,-0.76421237,Slow
0.4001433,0.13495159,-0.8365197,Slow
1.5548906,1.3992338,-1.6050057,Slow
2.8785186,5.590229,-2.3666573,Slow
-1.4871112,4.1031127,-3.3375964,Slow
-3.049331,0.23105621,0.10266018,Slow
-0.27023333,0.47931194,2.9010668,Slow
1.389177,-3.9582543,3.4279814,Slow
2.0869803,-3.3127012,1.0776119,Slow
1.5118337,-2.7352908,-0.675272,Slow
1.1973273,-1.267092,-1.3731813,Slow
-0.2239449,-1.1149542,1.9465342,Slow
0.5349574,-0.5696764,2.8528113,Slow
-0.25641155,-1.5227687,-1.7062583,Slow
0.67460036,-0.14688158,0.20302677,Slow
-0.20260525,-0.80280685,-0.33265162,Slow
-1.5957398,-1.6022949,4.3543134,Slow
0.0405221,0.5196204,1.0497632,Slow
0.7915833,-1.7643166,-0.64067554,Slow
2.074994,0.20361805,-1.3282752,Slow
-0.48231697,0.4904747,-0.8000698,Slow
-1.7846708,-0.14113998,0.055987835,Slow
-1.4805732,-0.6985607,0.4051118,Slow
-0.836678,-0.28264093,0.63061094,Slow
1.1884623,1.1222229,-0.30329752,Slow
0.9770119,0.8405032,-1.1869345,Slow
0.6191435,1.0657549,0.007490158,Slow
-0.41585112,-1.426507,2.1508064,Slow
-0.24450636,-0.18334293,2.5785952,Slow
0.82390594,0.6290703,-0.38617492,Slow
-0.6227622,-0.2141509,-0.9371402,Slow
-0.3234396,-0.14259624,-1.3620043,Slow
-0.5468774,1.3231068,-3.017516,Slow
-0.43345118,2.6011739,-2.0023413,Slow
-1.4212227,3.7141035,-0.68911505,Slow
-0.45924282,4.3034163,0.93236494,Slow
-1.0942426,3.3774374,1.8948984,Slow
0.99290323,0.8640175,0.14937735,Slow
0.8129535,-1.3694582,0.29292583,Slow
0.3371954,-2.751782,0.29293823,Slow
1.5035224,2.3987427,0.28958702,Slow
-0.39417124,-3.8729277,-1.2055025,Slow
0.51934385,-2.137794,-1.0472269,Slow
1.4512067,0.38643408,-0.58755064,Slow
-0.79649687,-1.5230942,0.2585926,Slow
-0.033833504,-0.21058416,-0.3978629,Slow
0.24062872,-1.5395179,-1.4662042,Slow
-0.15256023,0.2931409,-0.9659004,Slow
-0.5446768,-0.1576128,-0.33265305,Slow
-1.443852,-2.3629,0.73899364,Slow
0.29715538,-1.2265759,-0.38780737,Slow
-0.21362972,-2.532261,-0.83339834,Slow
-0.045413017,-2.1564968,-0.28293943,Slow
-1.8350763,-2.9450393,-0.80294704,Slow
-1.3872075,-1.5849836,-1.0902815,Slow
-1.724853,-1.6053092,-1.1413579,Slow
-1.6777933,-0.639704,0.7603235,Slow
-2.664627,-1.725853,-0.5746527,Slow
0.27998948,0.03420019,-0.501904,Slow
0.06584215,0.0792532,0.11422157,Slow
-0.78981805,-0.2926855,0.33687687,Slow
1.4017739,0.9986563,-0.2866974,Slow
0.69706273,0.605628,-1.067893,Slow
-1.1635253,-0.6987591,0.5499525,Slow
-0.5892856,0.27961016,1.5874076,Slow
1.1414638,0.13963509,-1.8040028,Slow
1.8923929,1.0863719,-0.2663989,Slow
-0.54680157,0.4966178,0.6649518,Slow
-1.6969743,1.6196609,-1.5433483,Slow
-0.7409459,0.66504145,-0.0016741753,Slow
-1.3513253,-1.0747528,0.79880476,Slow
-0.83998805,-1.2251625,1.3496976,Slow
0.042771578,0.1703291,0.62906456,Slow
0.013463736,1.9762521,0.710948,Slow
2.1780057,1.2883945,0.08106613,Slow
0.90133834,-0.34359455,0.9023571,Slow
1.5368602,-0.5908098,-0.54264593,Slow
2.804634,-1.9439528,-1.8919826,Slow
-1.1373267,0.52578115,0.056954384,Slow
-0.5991497,-0.65200186,1.2456894,Slow
0.7528599,-0.29685402,0.45510244,Slow
-0.4205253,0.07194376,0.6422367,Slow
2.274261,0.10110998,-0.1159153,Slow
0.934802,-0.40336752,0.24658442,Slow
0.20000267,0.04304838,0.28411913,Slow
0.1013754,0.11990023,0.1873002,Slow
-0.40827298,-0.17749548,0.2855668,Slow
-0.61116993,-0.072062016,0.22294474,Slow
-0.53973234,-0.08224487,0.08099604,Slow
0.5770159,-0.26245737,-0.09072161,Slow
1.1464813,0.9790797,-0.14704847,Slow
1.1320767,1.0087543,0.054236412,Slow
0.96339893,0.660861,0.043510914,Slow
0.5707648,0.7431121,0.16993427,Slow
0.5823841,0.14598608,0.20860052,Slow
0.13404465,0.1164968,0.04309559,Slow
-0.5437808,-0.016271353,-0.12230492,Slow
0.3984437,-0.27972364,0.38869715,Slow
0.33504868,-0.079265594,0.48342323,Slow
-0.5711365,-0.4165578,0.8332572,Slow
1.0810957,0.3017969,-0.9924784,Slow
1.4617696,1.2423282,-1.5971141,Slow
-1.1387076,1.6802298,-0.9586868,Slow
-1.2075257,0.9867916,0.29668427,Slow
-0.76361537,-1.3188605,1.1894932,Slow
-0.5852754,-2.1365585,0.548151,Slow
-1.2552369,-1.3987975,0.5175657,Slow
0.35407805,-0.2494272,0.19612217,Slow
-0.027879477,0.16010392,-1.9695392,Slow
0.5781088,1.6835508,-0.9459729,Slow
0.8378854,0.7050961,-0.17908144,Slow
0.15314913,0.8780166,2.8512917,Slow
0.024811745,-4.0750246,3.847313,Slow
-2.4628088,-11.631627,0.35389853,Slow
-1.0742441,-6.962872,-0.36498857,Slow
2.644201,-5.897091,-3.5010006,Slow
-0.511883,2.619905,0.017620087,Slow
-2.2480516,8.924157,7.936471,Slow
-1.3108625,2.8679028,2.1754537,Slow
2.9487529,-3.8396637,-2.8816893,Slow
-1.0994673,0.9467702,0.62785006,Slow
-0.28337383,-2.720479,3.066717,Slow
0.27465987,0.9122391,3.8479235,Slow
-0.08030081,0.061528206,0.22781086,Slow
0.42850268,-0.18814564,0.4430368,Slow
-0.5852188,0.040873528,1.4846896,Slow
0.4587366,-0.26980305,1.9047105,Slow
2.856911,2.1273184,-1.4995391,Slow
3.241895,0.53696823,-3.3726778,Slow
0.31001854,2.275803,-1.6991136,Slow
-0.42812014,-0.8727722,0.37507772,Slow
-2.0665615,-1.2807555,2.1344018,Slow
0.21379197,2.4986982,0.27824378,Slow
0.14523655,-0.22520351,-0.062520504,Slow
-0.7807276,-0.20167637,1.7965841,Slow
-1.0150496,-0.1666851,2.8187342,Slow
2.8211772,-0.28824234,-0.35116577,Slow
2.3222408,1.3770466,-3.633741,Slow
-1.0851774,2.5370193,-2.4612865,Slow
-0.39142013,0.14608622,-0.9797535,Slow
-2.236277,-1.3829803,1.1704268,Slow
-0.4320345,1.685894,2.2633445,Slow
-0.539726,-0.6717138,-0.24973345,Slow
-0.07319857,0.20146179,0.24398994,Slow
-0.79578274,-0.030391693,1.8226671,Slow
-0.7060205,-0.35178757,2.1085334,Slow
2.0306082,1.1477175,-1.0632714,Slow
2.159644,0.5958605,-3.6696029,Slow
-0.04592085,2.3633614,-2.3531039,Slow
-0.78753424,-0.438478,-0.7106919,Slow
-2.5836222,-1.4864883,1.2589927,Slow
-0.5879071,0.8683243,1.5336366,Slow
0.5604526,0.8011074,0.6223922,Slow
-0.24543938,-0.24653149,1.7173363,Slow
1.7741894,-0.42023945,2.566495,Slow
1.559699,0.19720745,-1.17028,Slow
-0.4099059,3.0011168,-4.448047,Slow
-0.50054455,-0.059972763,-1.4442353,Slow
-2.3443825,-0.647871,-0.55148363,Slow
-2.3618965,-2.933371,2.845639,Slow
0.8526772,3.809556,-1.0923903,Slow
0.48146126,-0.97066593,1.2290847,Slow
0.2175923,0.3876009,3.0035298,Slow
1.4700297,0.33258438,-1.0732417,Slow
0.8000307,0.90499306,-3.6652343,Slow
-2.4100442,0.030313492,-1.0063319,Slow
-1.984834,-2.5434895,1.2604871,Slow
-3.8751183,0.38708687,0.81384516,Slow
-0.5215559,0.24504471,-0.32993627,Slow
0.2343833,0.32417965,0.19435334,Slow
-0.31303585,-0.31103516,2.5898213,Slow
-2.3713338,-0.42029476,2.959068,Slow
-0.34963942,0.59959126,-0.15263605,Slow
1.7890569,0.90222454,-2.8633687,Slow
1.673723,0.79763126,-2.517059,Slow
-0.23451853,0.5974326,-0.75349927,Slow
0.13486218,0.8999028,-0.7544346,Slow
0.036528826,-0.13566351,0.8934388,Slow
-0.93487835,-1.5716972,3.2018554,Slow
0.43863583,0.09062481,1.4119332,Slow
-1.3576035,0.35485268,0.49622273,Slow
-0.11639437,-0.22136402,1.9367015,Slow
1.9393561,-0.80114174,1.8939371,Slow
2.673962,1.2506638,-2.5461087,Slow
0.0048696995,2.4277859,-3.696761,Slow
0.15652657,0.564394,-1.450213,Slow
-1.2347138,-0.045148373,-0.7226794,Slow
-0.29235435,-0.55523634,0.28340387,Slow
-0.84209347,0.43549204,-1.5973117,Slow
-0.36014688,1.641285,-0.6074157,Slow
-0.7615824,0.4619031,0.25534868,Slow
0.17356122,-0.35781193,0.68805313,Slow
-0.6349813,-0.11087227,0.8300977,Slow
0.008818328,-0.38974142,0.72202826,Slow
1.2450716,1.4991803,0.46943474,Slow
2.1732407,2.1226315,-2.1010537,Slow
0.6016245,2.259764,-2.8336945,Slow
-2.1179721,-0.16805768,-1.1900234,Slow
-0.7910838,0.15920043,0.19853783,Slow
-0.9773052,0.26096487,3.8407426,Slow
-0.372828,-1.2677732,1.8627143,Slow
0.15739536,-1.8959427,-0.092797756,Slow
0.2370193,-0.65999985,-1.2035103,Slow
0.86072755,1.0742912,-1.340982,Slow
1.0804195,1.7385871,-0.8761687,Slow
0.97794056,1.7320583,0.5481663,Slow
0.64229536,-0.04043305,1.3395414,Slow
-0.17081165,-0.54795456,0.5626564,Slow
1.1601133,-0.34260058,0.55450535,Slow
-1.1160302,-1.595874,0.79997635,Slow
-1.4438543,0.033730984,-0.76917124,Slow
-1.3975234,-0.6396446,-0.26338005,Slow
-2.1278658,-1.0599477,-0.23114872,Slow
-0.40448332,-0.32038927,0.13320923,Slow
0.48825884,0.07989788,-0.19348145,Slow
0.5099869,0.23386335,-0.59126663,Slow
-0.06124592,-0.45654082,0.5709429,Slow
-1.9127378,-2.0887346,1.929266,Slow
-0.42509604,-2.8500154,1.939651,Slow
-0.068566084,-3.2821894,2.183113,Slow
0.4161023,-1.4067836,0.942173,Slow
1.4118537,-0.1152606,-2.544472,Slow
0.56571007,1.5100646,-2.3441415,Slow
1.1638283,2.7091432,-1.124588,Slow
0.34299326,1.5734138,-0.027008057,Slow
0.3232653,1.5399003,0.20488071,Slow
-0.7844267,0.10683775,-0.30703163,Slow
-0.7421658,-0.8129976,-0.54594135,Slow
-0.41254187,-0.0083146095,0.5091944,Slow
-0.3815267,-0.019839287,0.8729696,Slow
0.9779482,-0.13364601,0.052122116,Slow
-0.113096476,-0.55650973,-0.056729317,Slow
0.31193495,-0.73607326,0.22409773,Slow
-0.6980853,-2.4739904,3.434514,Slow
-1.6071844,-1.1851602,1.6677017,Slow
0.1429205,-1.2681093,-0.53259706,Slow
1.5150473,-0.39566135,-0.3327303,Slow
1.228131,1.1307969,-1.1347938,Slow
-0.6625557,1.3889732,-1.0132489,Slow
-0.7417898,-0.26887846,0.65540457,Slow
0.21184874,0.15220547,0.15031338,Slow
0.30443525,0.26333618,0.14996862,Slow
0.3175807,0.053572178,0.49645805,Slow
-0.28011274,0.5765133,-0.5020118,Slow
0.0348258,0.9709487,-0.888082,Slow
-0.051552773,0.83930874,0.13363266,Slow
-0.39492035,0.44622564,2.0594835,Slow
-0.39445686,-0.106013775,2.7947044,Slow
0.66555333,-1.5008287,1.3641596,Slow
-0.65895367,-2.6255283,-2.2380567,Slow
-0.38122034,-0.12966204,-2.1694872,Slow
-0.8497939,0.4229474,-1.3996263,Slow
-0.20915318,1.5482497,-0.6167841,Slow
-0.25133538,2.4761074,-0.99154663,Slow
-0.6649792,2.7312884,-0.5208092,Slow
-0.37315083,1.5872538,0.05132103,Slow
0.44519687,-1.043988,-0.2183876,Slow
-0.048281193,-1.041091,0.37711525,Slow
-0.2323637,-1.6327138,1.1677237,Slow
-0.7397895,-0.7013215,0.74479485,Slow
-1.2492335,-0.45956767,-0.66444683,Slow
-1.3298274,-0.4747908,-0.47599792,Slow
-0.64153063,-0.3752457,-0.2226162,Slow
-0.7753223,0.66310585,-0.8250656,Slow
0.6799449,-0.17587948,-0.3530922,Slow
-0.4701627,-2.2336364,4.2002296,Slow
1.4577417,-1.8058729,-0.3762102,Slow
0.91701627,-2.0673072,1.2550611,Slow
1.254978,-0.3012104,-0.85258675,Slow
-0.30705655,0.6880069,-1.4308643,Slow
-0.6074383,0.65984106,0.30008698,Slow
-0.16352367,-0.02152586,-0.13900566,Slow
1.0088528,-0.124402046,-0.07479,Slow
-0.6330786,0.3846197,0.4556284,Slow
-0.4434451,0.4311247,-0.69382715,Slow
0.68580496,0.64073515,-0.61795425,Slow
1.2967522,0.28338718,1.0811973,Slow
-0.4397838,-1.2245255,3.1119514,Slow
1.8229731,-7.7280846,2.389175,Slow
1.6645384,-10.727409,-2.672763,Slow
5.6782613,-3.7419624,-6.5264697,Slow
-5.548107,16.562979,6.2266607,Slow
-1.8515866,2.782938,9.787982,Slow
0.94564795,-7.421855,1.216229,Slow
-2.0049193,-0.5910435,3.738184,Slow
0.21140099,0.8573227,4.4654584,Slow
0.37774545,-1.8791642,3.1374414,Slow
4.183356,1.4688711,0.35303354,Slow
2.6254568,0.727613,-3.8293843,Slow
